game_sample	MageX_v0.8a	defender	04.sam	
game_sample	MageX_v0.8a	defender	05.sam	
game_sample	MageX_v0.8a	defender	06.sam	
game_sample	MageX_v0.8a	defender	07.sam	
game_sample	MageX_v0.8a	defender	08.sam	
game_sample	MageX_v0.8a	defender	09.sam	
game_sample	MageX_v0.8a	defender	10.sam	
game_sample	MageX_v0.8a	defender	11.sam	
game_sample	MageX_v0.8a	defender	12.sam	
game_sample	MageX_v0.8a	defender	13.sam	
game_sample	MageX_v0.8a	defender	14.sam	
game_sample	MageX_v0.8a	defender	15.sam	
game_sample	MageX_v0.8a	defender	16.sam	
game_sample	MageX_v0.8a	defender	17.sam	
game_sample	MageX_v0.8a	defender	18.sam	
game_sample	MageX_v0.8a	defender	19.sam	
game_sample	MageX_v0.8a	defender	20.sam	
game_sample	MageX_v0.8a	defender	21.sam	
game_sample	MageX_v0.8a	defender	22.sam	
game_sample	MageX_v0.8a	defender	23.sam	
game_sample	MageX_v0.8a	defender	24.sam	
game_sample	MageX_v0.8a	defender	25.sam	
game_sample	MageX_v0.8a	defender	26.sam	
game_sample	MageX_v0.8a	defender	27.sam	
game_sample	MageX_v0.8a	defender	28.sam	
game_sample	MageX_v0.8a	defender	29.sam	
game_sample	MageX_v0.8a	defender	30.sam	
game_sample	MageX_v0.8a	defender	31.sam	
game_sample	MageX_v0.8a	defender	32.sam	
game_sample	MageX_v0.8a	defender	33.sam	
game_sample	MageX_v0.8a	defender	34.sam	
game_sample	MageX_v0.8a	defender	35.sam	
game_sample	MageX_v0.8a	defender	36.sam	
game_sample	MageX_v0.8a	defender	37.sam	
game_sample	MageX_v0.8a	defender	38.sam	
game_sample	MageX_v0.8a	defender	39.sam	
game_sample	MageX_v0.8a	defender	40.sam	
game_sample	MageX_v0.8a	defender	41.sam	
game_sample	MageX_v0.8a	defender	42.sam	
game_sample	MageX_v0.8a	defender	43.sam	
game_sample	MageX_v0.8a	defender	44.sam	
game_sample	MageX_v0.8a	defender	45.sam	
game_sample	MageX_v0.8a	defender	46.sam	
game_sample	MageX_v0.8a	defender	47.sam	
game_sample	MageX_v0.8a	defender	48.sam	
game_sample	MageX_v0.8a	defender	49.sam	
game_sample	MageX_v0.8a	defender	50.sam	
game_sample	MageX_v0.8a	defender	51.sam	
game_sample	MageX_v0.8a	defender	52.sam	
game_sample	MageX_v0.8a	defender	53.sam	
game_sample	MageX_v0.8a	defender	54.sam	
game_sample	MageX_v0.8a	defender	55.sam	
game_sample	MageX_v0.8a	defender	56.sam	
game_sample	MageX_v0.8a	defender	57.sam	
game_sample	MageX_v0.8a	defender	58.sam	
game_sample	MageX_v0.8a	defender	59.sam	
game_sample	MageX_v0.8a	defender	60.sam	
game_sample	MageX_v0.8a	defender	61.sam	
game_sample	MageX_v0.8a	defender	62.sam	
game_sample	MageX_v0.8a	defender	63.sam	
game	MageX_v0.8a	stargate	\N	\N	\N	\N	\N	Stargate	1981	Williams	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	01	\N	\N	4096	88824d18	f003a5a9319c4eb8991fa2aae3f10c72d6b8e81a	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	02	\N	\N	4096	afc614c5	087c6da93318e8dc922d3d22e0a2af7b9759701c	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	03	\N	\N	4096	15077a9d	7badb4318b208f49d7fa65e915d0aa22a1e37915	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	04	\N	\N	4096	a8b4bf0f	6b4d47c2899fe9f14f9dab5928499f12078c437d	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	05	\N	\N	4096	2d306074	54f871983699113e31bb756d4ca885c26c2d66b4	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	06	\N	\N	4096	53598dde	54b02d944caf95283c9b6f0160e75ea8c4ccc97b	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	07	\N	\N	4096	23606060	a487ffcd4920d1056b87469735f7e1002f6a2e49	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	08	\N	\N	4096	4ec490c7	8726ebaf048db9608dfe365bf434ed5ca9452db7	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	09	\N	\N	4096	88187b64	efacc4a6d4b2af9a236c9d520de6d605c79cc5a8	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	10	\N	\N	4096	60b07ff7	ba833f48ddfc1bd04ddb41b1d1c840d66ee7da30	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	11	\N	\N	4096	7d2c5daf	6ca39f493eb8b370154ad46ef01976d352c929e1	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	12	\N	\N	4096	a0396670	c46872550e0ca031453c6513f8f0448ecc9b5572	\N	\N	\N	\N	\N	\N	
game_rom	MageX_v0.8a	stargate	sg.snd	\N	\N	2048	2fcf6c4d	9c4334ac3ff15d94001b22fc367af40f9deb7d57	\N	\N	\N	\N	\N	\N	
game_sample	MageX_v0.8a	stargate	00.sam	
game_sample	MageX_v0.8a	stargate	01.sam	
game_sample	MageX_v0.8a	stargate	02.sam	
